Name,Meaning,Gender,Origin,Similar
Abhinetri,Actress,Female,Indian,-
Abhinit,Acted,Male,Indian,-
Abhinita,Well Performed,Male,Indian,-
Abhinita,Suitable; Proper,Female,Indian,-
Abhinithi,That which is Already Been Performed; Friendship,Female,Indian,-
Abhiniti,Gesture; Friendship,Female,Indian,-
Abhinivesh,Desire,Male,Indian,-
Abhinivesha,Possessiveness,Female,Indian,-
Abhinn,Different,Male,Indian,-
Abhinoor,Angel,Female,Indian,-
Abhinu,Brave Man,Male,Indian,-
Abhipada,One who Steps Fearlessly,Male,Indian,-
Abhipal,Protector,Male,Indian,-
Abhipala,Protector,Male,Indian,-
Abhipreeti,Full of Love,Female,Indian,-
Abhipri,Gladdening,Female,Indian,-
Abhiprithi,Full of Love,Female,Indian,-
Abhipriti,Full of Love,Female,Indian,-
Abhipsa,Desire,Female,Indian,-
Abhipsa,N/A,Male,Indian,-
Abhipsha,Desire; Wish,Female,Indian,-
Abhipuspa,Covered with Flowers,Male,Indian,-
Abhir,Mighty One,Male,Indian,-
Abhira,Cow-herd,Female,Indian,-
Abhira,Cowherd,Male,Indian,-
Abhiraam,Pleasing,Male,Indian,-
Abhiraj,Fearless King,Male,Indian,-
Abhiraja,Fearless Ruler,Male,Indian,-
Abhiraksa,One who Protects,Female,Indian,-
Abhiraksa,One who Protects,Male,Indian,-
Abhiram,Lovely; Pleasing,Male,Indian,-
Abhirama,Lovely; Delightful,Male,Indian,-
Abhiramana,One who Delights,Male,Indian,-
Abhirami,Goddess Parvati,Female,Indian,-
Abhirath,Great Charioteer,Male,Indian,-
Abhiratha,N/A,Male,Indian,-
Abhirathi,Pleasure,Female,Indian,-
Abhirati,Pleasure,Female,Indian,-
Abhiratra,Small,Male,Indian,-
Abhiri,A Raagini of Indian Music,Female,Indian,-
Abhirka,Wife of Cowherd,Female,Indian,-
Abhiroop,Handsome,Male,Indian,-
Abhiroopa,Delightful; Beloved,Female,Indian,-
Abhiru,Not a Coward; Strong; Powerful,Male,Indian,-
Abhiruc,The Sun,Male,Indian,-
Abhiruca,To Be Bright; To Please,Male,Indian,-
Abhiruchi,Beautiful,Female,Indian,-
Abhiruci,N/A,Male,Indian,-
Abhirup,Pleasing,Male,Indian,-
Abhirupa,Pleasing Form; Handsome; Charming; Lord Shiva and Vishnu; Beautiful,Male,Indian,-
Abhirupa,Beautiful Woman,Female,Indian,-
Abhirut,N/A,Male,Indian,-
Abhisaar,First Raise of Sun,Male,Indian,-
Abhisaarikaa,Fearless; Goddess Parvati,Female,Indian,-
Abhisala,Convergence,Male,Indian,-
Abhisar,Companion,Male,Indian,-
Abhisara,To Spread Brightness,Male,Indian,-
Abhisarika,Beloved,Female,Indian,-
Abhiseka,Installed as King,Male,Indian,-
Abhisha,Sky,Male,Indian,-
Abhishek,Shower of Milk or Water over an Idol; An Auspicious Bath for a Deity; Anointing,Male,Indian,-
Abhisheka,Installed as King,Male,Indian,-
Abhishesha,Desirous,Male,Indian,-
Abhishikta,Installed on a Throne,Female,Indian,-
Abhishoka,Affectionate,Female,Indian,-
Abhishree,To Enlighten,Female,Indian,-
Abhishri,Surrounded with Glory,Female,Indian,-
Abhishu,Ray of Light,Female,Indian,-
Abhisikta,Anointed; Enthroned,Male,Indian,-
Abhisneha,Love; Longing,Female,Indian,-
Abhisneha,Affection; Desire,Male,Indian,-
Abhisoka,Passionate; Loving,Male,Indian,-
Abhisri,Surrounded by Glory; Shining; Powerful,Female,Indian,-
Abhisri,To Spread Brightness,Male,Indian,-
Abhisu,Ray of Light,Male,Indian,-
Abhisumant,Radiant; Another Name of Sun,Male,Indian,-
Abhisumat,Radiant; Another Name of Sun,Male,Indian,-
Abhisyanta,Splendid; A Son of Kuru and Vahini,Male,Indian,-
Abhit,Fearless,Male,Indian,-
Abhita,Fearless; Brave; Courageous,Female,Indian,-
Abhita,Everywhere,Male,Indian,-
Abhitha,Fearless; Goddess Parvati,Female,Indian,-
Abhithi,Fearlessness,Female,Indian,-
Abhiti,Fearless; Brave; Courageous,Female,Indian,-
Abhivaadan,Greeting,Male,Indian,-
Abhivachan,Good Word,Male,Indian,-
Abhivada,Reverential Salutation,Male,Indian,-
Abhivada,Salutation of Respect,Female,Indian,-
Abhivadak,One who Salutes with Respect,Male,Indian,-
Abhivadaka,A Devotee,Female,Indian,-
Abhivadan,Greeting,Male,Indian,-
Abhivadana,To Greet,Female,Indian,-
Abhivakshita,One who is Protected,Female,Indian,-
Abhivandan,Salutation,Male,Indian,-
Abhivandya,One who is Treated Respectfully,Male,Indian,-
Abhivandya,Respected,Female,Indian,-
Abhivanth,Royal Salute,Male,Indian,-
Abhiveer,One who Commands; One who is Surrounded by Heroes or Warriors,Male,Indian,-
Abhivibha,Illuminating,Female,Indian,-
Abhivira,Surrounded by Heroes; A Commander,Male,Indian,-
Abhivyakti,Expressions,Female,Indian,-
Abhiyanta,An Engineer,Male,Indian,-
Abhja,Water Lily,Female,Indian,-
Abhlesh,N/A,Male,Indian,-
Abhnivesh,Long Cherished Desire; Idea; Resolution,Male,Indian,-
Abhoy,Fearless,Male,Indian,-
Abhpri,Gladdening; Refreshing,Female,Indian,-
Abhra,Bearing Water; Clouds; Sky,Female,Indian,-
Abhra,Cloud,Male,Indian,-
Abhraganga,The Celestial Ganga,Female,Indian,-
Abhrakasin,With Clouds for Shelter; An Ascetic,Male,Indian,-
Abhram,Steady; Clear,Male,Indian,-
Abhramani,Sun or Moon,Female,Indian,-
Abhramu,Steady; Clear,Female,Indian,-
Abhramu,N/A,Male,Indian,-
Abhranaga,Celestial Elephant,Male,Indian,-
Abhranta,Unperplexed; Clear; Composed,Male,Indian,-
Abhranti,Without Error,Female,Indian,-
Abhraroha,Borne by the Clouds,Male,Indian,-
Abhrayanti,Forming Clouds; Bringing Rain,Female,Indian,-
Abhriruci,Deep Interest,Female,Indian,-
Abhrottha,Clouds Born; Indra's Thunderbolt,Male,Indian,-
Abhu,Unborn; Nonexistent,Male,Indian,-
Abhya,Fearless,Female,Indian,-
Abhyagni,Towards the Fire; A Son of Aitasa,Male,Indian,-
Abhyas,Study,Male,Indian,-
Abhyavarshini,One who Comes Repeatedly,Female,Indian,-
Abhyuday,Progress,Male,Indian,-
Abhyudaya,Sunrise; Elevation; Increase; Prosperity,Male,Indian,-
Abhyudita,Elevated; Risen; Prosperous,Male,Indian,-
Abi,My Father,Male,Indian,-
Abia,Great,Female,Indian,-
Abid,Worshipper of God,Male,Indian,-
Abida,Worshipper,Female,Indian,-
Abidah,Worshipper; Devotee,Female,Indian,-
Abidin,Worshippers; Adorers,Male,Indian,-
Abigail,Father Rejoices,Female,Indian,-
Abigya,Experienced,Female,Indian,-
Abij,Seedless,Male,Indian,-
Abijah,The Lord is My Father; Gift of God,Male,Indian,-
Abilasha,Wish; Desire,Female,Indian,-
Abimanyu,Arjuna's Son,Male,Indian,-
Abimola,Born to Be Rich,Female,Indian,-
Abinaash,Eternal; Immortal,Male,Indian,-
Abinash,Indestructible,Male,Indian,-
Abinaswar,One who Never Destroy,Male,Indian,-
Abinay,Lord Shiva,Male,Indian,-
Abinaya,The Royal Guard,Male,Indian,-
Abinish,Hope,Male,Indian,-
Abir,Perfume,Male,Indian,-
Abira,Strong,Female,Indian,-
Abirami,Goddess Laxmi,Female,Indian,-
Abiramsundari,Beautiful Like a Fairy,Female,Indian,-
Abisali,Warrior in Islam,Male,Indian,-
Abishai,My Father is a Gift,Female,Indian,-
Abishek,Ritual,Male,Indian,-
Abishta,Lady of the House,Female,Indian,-
Abivanth,Royal Salute,Male,Indian,-
Abiyah,Handsome,Male,Indian,-
Abja,Born in Water,Female,Indian,-
Abjayoni,Born of the Lotus; Another Name for Brahma,Male,Indian,-
Abjini,Multitude of Lotuses,Female,Indian,-
Abjit,Conquering Water,Male,Indian,-
Abla,Perfectly Formed,Female,Indian,-
Ablaa,Perfectly Formed,Female,Indian,-
Ablah,Perfectly Formed,Female,Indian,-
Abmel,N/A,Female,Indian,-
Abnash,That Cannot Be Destroyed,Male,Indian,-
Abner,Father of Light,Male,Indian,-
Aboil,The Name of a Flower,Female,Indian,-
Aboli,A Flower,Female,Indian,-
Abra,Cloud,Male,Indian,-
Abra,Example; Lesson,Female,Indian,-
Abrad,Mail,Male,Indian,-
Abraham,Father of the Multitude,Male,Indian,-
Abrak,The Blessed One,Male,Indian,-
Abrar,A Truthful Person; Saint,Male,Indian,-
Abrash,Spotted; Speckled,Male,Indian,-
Abrik,Precious Like Gold,Male,Indian,-
Abrika,Fair,Female,Indian,-
Absalom,God the Father of Peace,Male,Indian,-
Absara,N/A,Female,Indian,-
AbuBakr,The Companion of Prophet Mohammed,Male,Indian,-
AbulHassan,The Son of Ali,Male,Indian,-
AbulKhayr,One who does Good,Male,Indian,-
Abyan,Very Clean,Male,Indian,-
Abyaz,White,Male,Indian,-
Abzar,Powerful; Mighty,Male,Indian,-
Acala,The Immovable One,Female,Indian,-
Acala,The Immovable One,Male,Indian,-
Acalan,Canoe; Without Moving; Immovable,Male,Indian,-
Acalapati,Lord of the Immovable; Lord of Mountain,Male,Indian,-
Acalendra,Lord of the Immovable; The Himalayas,Male,Indian,-
Acalesvara,God of the Immoveable,Male,Indian,-
Acananas,N/A,Male,Indian,-
Acanda,Not of the Hot Temper; Without Anger; Gentle,Male,Indian,-
Acarya,Teacher; Another Name for Drona,Male,Indian,-
Acaryanandana,Son of the Teacher,Male,Indian,-
Acaryasuta,Son of the Teacher,Male,Indian,-
Acaryatanaya,Son of the Teacher,Male,Indian,-
Acchindra,Flawless; Uninterrupted; Perfect,Male,Indian,-
Acchoda,Limpid Water; With Clear Water,Male,Indian,-
Acchoda,With Clear Water; A River,Female,Indian,-
Acchundra,N/A,Male,Indian,-
Acchupta,In Active,Female,Indian,-
Acchutan,Lord Vishnu,Male,Indian,-
Achal,Steady; Mountainous,Female,Indian,-
Achal,Constant,Male,Indian,-
Achala,Steady; Mountain,Female,Indian,-
Achala,Still; Immovable,Male,Indian,-
Achalapati,Lord of the Immovable; Lord of Mountain,Male,Indian,-
Achalendra,Lord of the Immovable; The Himalayas,Male,Indian,-
Achalesvara,God of the Immovable; Another Name for Shiva,Male,Indian,-
Achalraj,Himalayan Mountain,Male,Indian,-
Achanda,Not of the Hot Temper; Without Anger; Gentle,Male,Indian,-
Acharya,Teacher; Another Name for Drona,Male,Indian,-
Acharyanandana,Son of the Teacher; Another Name for Aswatthama,Male,Indian,-
Acheri,Acheri is the Disease-bringing Spirit of a Mountain-dwelling; Little Girl who Journeys Down to the Villages at Night,Female,Indian,-
Achilles,Pain; Lipless,Male,Indian,-
Achindra,Flawless; Uninterrupted; Perfect,Male,Indian,-
Achindra,Perfect; Without Faults,Female,Indian,-
Achinta,Lord Shiva; Vishnu,Male,Indian,-
Achintya,Inconceivable; A Name of Lord Shiva; Beyond Comprehension,Male,Indian,-
Achintya,Beyond Thought,Female,Indian,-
Achir,New,Male,Indian,-
Achira,Very Short,Female,Indian,-
Achit,Constant,Female,Indian,-
Achit,Seperation,Male,Indian,-
Achla,Constant,Female,Indian,-
Achlapati,Lord of Mountain,Male,Indian,-
Achlendra,King of the Mountains,Male,Indian,-
Achu,Can Not Destroy,Male,Indian,-
Achudan,N/A,Male,Indian,-
Achyut,Imperishable; A Name of Vishnu,Male,Indian,-
Achyuta,Indestructible,Male,Indian,-
Achyutam,Similar to Achyut,Male,Indian,-
Achyutanand,Imperishable Joy; The Almighty,Male,Indian,-
Achyutaraya,Worshipper of the Infallible; A Devotee of Vishnu,Male,Indian,-
Achyuth,Lord Vishnu; Imperishable; Indestructible,Male,Indian,-
Achyutha,Immovable,Female,Indian,-
Achyuthan,Indestructible,Male,Indian,-
Acintya,Surpassing Thought; Incogitable,Male,Indian,-
Acira,Brief; Swift; Fast,Female,Indian,-
Acyuta,Unending; Never Lapsing; Eternal,Male,Indian,-
Acyutananda,Insatiable Bliss; One who Never Falls,Male,Indian,-
Acyutaraya,Worshipper of the Infallible,Male,Indian,-
Acyutayu,With an Impershiable Life,Male,Indian,-
Ada,Prosperous; Happy,Female,Indian,-
Adag,Pure; Blemishless,Male,Indian,-
Adag,Pure,Female,Indian,-
Adah,Adornment,Female,Indian,-
Adaikalam,Refuge,Male,Indian,-
Adair,Form of Edgar,Male,Indian,-
Adakavalli,Ideal; Aim,Female,Indian,-
Adalarasu,King of Dance,Male,Indian,-
Adam,Man of Earth,Male,Indian,-
Adambara,A Great Noise; The Roaring of an Elephant,Male,Indian,-
Adambha,Without Deceit; Unpretentious,Male,Indian,-
Adambha,Without Deceit; Unpretentious,Female,Indian,-
Adamya,Formidable; Difficult; Stern,Male,Indian,-
Adan,Variation of Adam from the Red Earth,Male,Indian,-
Adanna,Father's Loving Daughter; One who is the Loving Daughter of a Father; Father's Pride,Female,Indian,-
Adar,High; Eminent; Fire; Noble,Male,Indian,-
Adara,Virgin,Female,Indian,-
Adarsa,Mirror; Image; The Ideal,Male,Indian,-
Adarsh,Ideal,Female,Indian,-
Adarsh,Ideal,Male,Indian,-
Adarsha,Ideal,Female,Indian,-
Adarshi,Ideal,Female,Indian,-
Adarshpal,Keeper of Ideals,Male,Indian,-
Adavak,Simple; Uncomplicated,Male,Indian,-
Adavan,Sun,Male,Indian,-
Adavya,Generous and Happy,Male,Indian,-
Adbhutha,Pure as Marvel,Female,Indian,-
Addana,Shield,Male,Indian,-
Addison,Son of Adam,Male,Indian,-
Adeel,Equal,Female,Indian,-
Adeel,Judge; Honest,Male,Indian,-
Adeela,Equal,Female,Indian,-
Adeela,Equal,Male,Indian,-
Adeem,Rare,Male,Indian,-
Adeep,Light,Male,Indian,-
Adel,Righteous; Upright; Sincere; Justice; Noble; Highborn; Equal; Alike; God is Eternal,Male,Indian,-
Adela,Noble,Female,Indian,-
Adelaide,Noble,Female,Indian,-
Adeleh,N/A,Female,Indian,-
Adelika,Approaching the Target; Full of Concentration,Male,Indian,-
Adem,Earth; Of the Earth,Male,Indian,-
Adenya,First,Male,Indian,-
Adesa,Command; Order,Male,Indian,-
Adesh,Command,Male,Indian,-
Adeshwar,God,Male,Indian,-
Adesvara,Lord of Command,Male,Indian,-
Adevi,Devoted to God,Female,Indian,-
Adham,Black,Male,Indian,-
Adhamb,Straightforward; Lord Shiva,Male,Indian,-
Adhana,One without Money,Female,Indian,-
Adhana,One without Money,Male,Indian,-
Adhara,Lips,Male,Indian,-
Adharma,Breach of Duty; Irreligion,Male,Indian,-
Adharmaka,One who is Always Egger to Destroy,Male,Indian,-
Adharshana,Idealistic,Female,Indian,-
Adhavan,Brilliant,Male,Indian,-
Adhavaryu,Prayer,Male,Indian,-
Adheash,Ruler; Chief,Male,Indian,-
Adheer,Restless,Male,Indian,-
Adheera,Impatient,Male,Indian,-
Adheesh,King,Male,Indian,-
Adheesha,Ruler; Emperor; King,Male,Indian,-
Adhesh,A Command,Male,Indian,-
Adhesht,N/A,Male,Indian,-
Adhibu,Superior Among the Beings; A King,Male,Indian,-
Adhideva,Supreme God,Male,Indian,-
Adhidevta,A Deity,Female,Indian,-
Adhiguna,High Virtue,Male,Indian,-
Adhik,Greater,Male,Indian,-
Adhika,More; Greater,Female,Indian,-
Adhikar,Power; Rights,Male,Indian,-
Adhikara,Principal; Controller,Male,Indian,-
Adhikavi,First Poet,Male,Indian,-
Adhikshita,King; Ruler,Male,Indian,-
Adhiksit,King; Lord,Male,Indian,-
Adhiksita,Lord; Ruler,Male,Indian,-
Adhila,The Censurer,Male,Indian,-
Adhinatha,Supreme Lord,Male,Indian,-
Adhip,King,Male,Indian,-
Adhipa,King; Ruler,Male,Indian,-
Adhira,Lightning,Female,Indian,-
Adhira,Impatient,Male,Indian,-
Adhiraiyan,Name of Lord Shiva in Tamil,Male,Indian,-
Adhiraj,King,Male,Indian,-
Adhiraja,Supreme Leader; An Emperor,Male,Indian,-
Adhiratha,Charioteer,Male,Indian,-
Adhirohna,N/A,Male,Indian,-
Adhirukma,Wearing Gold,Male,Indian,-
Adhisa,Lord; Master,Male,Indian,-
Adhisankaran,First God Lord Shiva,Male,Indian,-
Adhish,Lord; Master,Male,Indian,-
Adhishesh,Abundant; Plentiful; Surplus,Male,Indian,-
Adhishree,Exalted,Female,Indian,-
Adhishri,Main,Female,Indian,-
Adhishwar,Supreme Power,Male,Indian,-
Adhisvara,Supreme Lord; An Emperor,Male,Indian,-
Adhit,Scholarly; Intelligent; Wise,Male,Indian,-
Adhita,A Scholar,Female,Indian,-
Adhita,A Scholar,Male,Indian,-
Adhiti,Learned Man; Scholar,Female,Indian,-
Adhrgu,Knower of the Inconsistent,Male,Indian,-
Adhrit,The One who Don't Need Any Support but Supports Everyone; Another Name of Lord Vishnu,Male,Indian,-
Adhrsya,Unassailable; Invincible; Proud,Male,Indian,-
Adhrta,Unrestrained; Uncontrolled; Lord Vishnu,Male,Indian,-
Adhrushta,One of the Ten Durgas,Female,Indian,-
Adhrushtha,Luck,Female,Indian,-
Adhrutha,Another Name of Vishnu,Male,Indian,-
Adhrysa,Invincible,Female,Indian,-
Adhunik,Latest; Modern,Male,Indian,-
Adhusudan,N/A,Male,Indian,-
Adhvait,Unique,Male,Indian,-
Adhvaith,Never Fail; No End,Male,Indian,-
Adhvara,Not Causing an Injury; A Sacrifice,Male,Indian,-
Adhvaryu,Best Among Priests; Who Performs Yagna,Male,Indian,-
Adhya,First Power,Female,Indian,-
Adhya,Sunday,Male,Indian,-
Adhyaksh,One who Controls or Organize Something,Male,Indian,-
Adhyansh,Admired; Honored; Respected,Male,Indian,-
Adhyatman,The Superior or Supreme Self,Male,Indian,-
Adhyatmika,One who is Very Laborious,Female,Indian,-
Adhyay,Chapter,Male,Indian,-
Adhyaya,Chapter,Male,Indian,-
Adi,More; Extra,Male,Indian,-
Adi,Adornment; Jewel; The First; Primeval,Female,Indian,-
Adib,Cultured; Well Mannered One,Male,Indian,-
Adiba,Cultured; Polite,Female,Indian,-
Adidaitya,The First Demon,Male,Indian,-
Adideva,The Primeval God,Male,Indian,-
Adidhar,Base for Something,Male,Indian,-
Adie,Noble; Kind; Adornment; Jewel,Male,Indian,-
Adiel,Goat,Male,Indian,-
Adiish,King or Master,Male,Indian,-
Adija,Goddess Parvati,Female,Indian,-
Adikara,The First Creator; Lord Brahma,Male,Indian,-
Adikavi,First Poet,Male,Indian,-
Adikurma,The Original Tortoise,Male,Indian,-
Adil,Sincere; Just,Male,Indian,-
Adil,Sincere; Supreme Being,Female,Indian,-
Adila,Equal,Female,Indian,-
Adilah,Equal,Female,Indian,-
Adilakshmi,The Primal Lakshmi,Female,Indian,-
Adima,Beginning; Root,Male,Indian,-
Adimata,The Primal Mother,Female,Indian,-
Adimula,N/A,Female,Indian,-
Adimula,The Primal Root,Male,Indian,-
Adimurti,The Primal Idol,Male,Indian,-
Adina,Decoration; Friday; Beautiful; Gorgeous; Delicate; Slender; Refined; Gentle,Female,Indian,-
Adina,Noble Minded,Male,Indian,-
Adinarayan,Lord Vishnu,Male,Indian,-
Adinath,The First Lord; Lord Vishnu,Male,Indian,-
Adinatha,The Primordial Master,Male,Indian,-
Adindra,Supreme God,Male,Indian,-
Adipa,Kindled; Illuminating,Male,Indian,-
Adipursh,Lord Vishnu,Male,Indian,-
Adipurush,Primordial Being,Male,Indian,-
Adiraj,One who has No Limits,Male,Indian,-
Adiraja,The First King,Male,Indian,-
Adiratha,The First Chariot,Male,Indian,-
Adisa,Clear Spoken Person; Ordered,Male,Indian,-
Adisakti,The Primal Energy,Female,Indian,-
Adisesan,The Primal Residue,Male,Indian,-
Adisesh,Lord Vishnu,Male,Indian,-
Adish,Fire,Male,Indian,-
Adishakti,Glorious; Goddess Parvathi,Female,Indian,-
Adishankar,Sri Shankracharya,Male,Indian,-
Adishanker,Shi Shankaracharya; Founder of Adwaithya Philosophy,Male,Indian,-
Adishesh,God of Serpent's,Male,Indian,-
Adishree,Exalted,Female,Indian,-
Adishwar,Lord Vishnu,Male,Indian,-
Adishwara,N/A,Male,Indian,-
Adisimah,N/A,Male,Indian,-
Adisimha,N/A,Female,Indian,-
Adisisira,The Primal Head of Religious Sacrifice,Male,Indian,-
Adisree,Exalted,Female,Indian,-
Adisri,Mother of Gods,Female,Indian,-
Adisur,An Entry Point into a Dispute,Male,Indian,-
Adisura,Lord Vishnu,Male,Indian,-
Adisvara,The Original God,Male,Indian,-
Adit,From the Beginning,Male,Indian,-
Adita,First Root; Sun,Female,Indian,-
Adita,The Sun,Male,Indian,-
Aditaya,The Sun,Male,Indian,-
Aditey,Another Name of the Sun,Male,Indian,-
Aditeya,Child of Aditi; Sun,Female,Indian,-
Aditeya,Another Name for the Sun,Male,Indian,-
Aditha,The First Root,Female,Indian,-
Adithi,Freedom; Safety; Abundance,Female,Indian,-
Adithya,Sun God; Son of Adithi,Male,Indian,-
Aditi,Mother of Gods; The Earth,Female,Indian,-
Aditi,Guest,Male,Indian,-
Aditiya,Sun,Male,Indian,-
Aditri,Highest Honor; Goddess Lakshmi,Female,Indian,-
Aditya,Goddess Parvati; Sun; The First; Lord of the Sun,Female,Indian,-
Aditya,The Sun,Male,Indian,-
Adityanandana,Son of the Sun,Male,Indian,-
Adityavardhan,One who Embellishes the Sun,Male,Indian,-
Adityavardhana,Increases Glory; Augmented by the Sun,Male,Indian,-
Adityesa,Lord of the Adityas,Male,Indian,-
Adityesha,Very High or Big Desires,Male,Indian,-
Adiv,Gentle; Delicate,Male,Indian,-
Adiva,Pleasant; Gentle,Female,Indian,-
Adivaki,The First Seer; Lord Brahma,Male,Indian,-
Adiya,Gods Treasure,Female,Indian,-
Adiya,Jewel; Gods Treasure,Male,Indian,-
Adiyaman,Always Shines; Black Bird,Male,Indian,-
Adjovi,Prince,Male,Indian,-
Adlai,My Witness; Refuge of God; My Ornament,Male,Indian,-
Adler,Eagle,Male,Indian,-
Adley,The Just,Male,Indian,-
Admani,Fire,Male,Indian,-
Adna,Pleasure; Delight; In the Bible; Name of Two Israelites of the Returned Community,Female,Indian,-
Adnah,Eternal Rest,Female,Indian,-
Adnan,Proper Name,Male,Indian,-
Adonai,Lord; My Ruler,Male,Indian,-
Adra,More Knowledgeable; Better Informed; Hard; Rock,Male,Indian,-
Adra,Virgin; Beauty,Female,Indian,-
Adraksh,Lightning,Male,Indian,-
Adree,Hill,Male,Indian,-
Adri,Mountain; Hard as Rock; Seven,Male,Indian,-
Adri,Mountain; Hard as Rock; Seven,Female,Indian,-
Adrian,Rich,Male,Indian,-
Adricha,Someone Special,Female,Indian,-
Adrien,The Dark One,Male,Indian,-
Adrienne,Dark One,Female,Indian,-
Adrigu,One who Goes to the Mountains,Male,Indian,-
Adrij,Belonging to the Mountains,Male,Indian,-
Adrija,Of the Mountain; Another Name for Parvathi,Female,Indian,-
Adrik,Small Mountain; Of the Adriatic,Male,Indian,-
Adrika,Celestial,Female,Indian,-
Adrindra,Lord of the Mountains; The Himalaya,Male,Indian,-
Adripata,N/A,Male,Indian,-
Adripathi,Master of the Mountains,Male,Indian,-
Adripati,Lord of the Mountain,Male,Indian,-
Adriraja,King of the Mountain,Male,Indian,-
Adrisa,Mountain Lord,Female,Indian,-
Adrisa,Lord of the Mountains,Male,Indian,-
Adrishya,Perception,Female,Indian,-
Adrsh,Sanskar,Male,Indian,-
Adrsyanti,Invisible,Female,Indian,-
Adrupa,Consuming the Earth; A Son of Bali,Male,Indian,-
Adrustha,Luck,Female,Indian,-
Adrut,Slow,Male,Indian,-
Adura,Not Far; Omnipresent; Soul,Male,Indian,-
Adusita,Unspotted; Irreprochable,Male,Indian,-
Advait,Unique,Male,Indian,-
Advaita,Non Duality,Female,Indian,-
Advaita,Focused,Male,Indian,-
Advaitavadini,Propounder of the Uniqueness of the Absolute,Female,Indian,-
Advaith,Non-duality,Male,Indian,-
Advaitha,Non Duality,Male,Indian,-
Advaiya,Unique,Female,Indian,-
Advaiya,Unique,Male,Indian,-
Advay,Unique,Male,Indian,-
